Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU35,OUT018,1470.0
NCT29,OUT013,2071.237
FDZ27,OUT046,787.89056
FDN57,OUT017,2138.1602
FDA03,OUT018,2171.8801
FDZ36,OUT045,3098.823
NCU05,OUT013,1260.6503
FDT39,OUT018,2166.604
FDK60,OUT017,1547.7622
FDZ25,OUT017,2779.5037
FDG12,OUT046,2082.5515
DRB01,OUT019,511.9246
NCC43,OUT027,6057.101
FDX13,OUT019,656.1838
FDM22,OUT049,874.05493
FDJ03,OUT027,1386.9352
FDU14,OUT018,3616.9524
FDB33,OUT010,422.86096
FDP27,OUT046,3132.6274
FDO38,OUT010,261.85974
FDE28,OUT027,6057.244
FDO27,OUT035,1546.7174
DRL23,OUT027,2637.7966
FDS28,OUT046,900.7033
FDX24,OUT013,1521.4034
FDZ02,OUT035,1580.2662
FDL46,OUT045,1762.5242
FDS60,OUT027,4687.101
NCO06,OUT017,687.238
FDO16,OUT035,1385.119
FDC60,OUT049,1360.5353
FDA48,OUT018,3123.6836
FDZ36,OUT027,4864.081
FDK27,OUT045,2041.5702
FDW23,OUT018,504.7279
FDM14,OUT018,1603.936
FDM14,OUT013,1661.4912
FDW60,OUT018,2570.894
FDE21,OUT013,1883.1957
NCM42,OUT035,1831.3396
FDY59,OUT010,280.48175
DRI49,OUT049,1269.8883
FDT28,OUT019,366.3377
FDQ22,OUT018,498.10132
FDR60,OUT049,1274.8479
FDC50,OUT019,280.48175
FDV24,OUT013,2441.8567
DRF48,OUT010,558.81506
FDQ47,OUT046,681.32935
DRN36,OUT049,1545.5165
NCY06,OUT035,2110.511
FDE52,OUT035,1482.4664
NCB54,OUT045,2016.7374
NCF31,OUT035,2491.4917
FDJ08,OUT027,5080.589
NCC07,OUT017,1680.8765
NCD19,OUT027,1637.7578
FDL46,OUT049,1873.0706
FDM20,OUT045,3872.5164
NCI06,OUT010,473.0396
DRM11,OUT035,4116.1577
NCH07,OUT018,2286.8423
FDS23,OUT013,2135.1172
FDO49,OUT018,597.5997
FDS35,OUT049,1079.1508
DRK39,OUT045,1319.3032
DRI39,OUT049,905.22754
FDV04,OUT017,2564.509
NCN14,OUT035,3239.547
FDH08,OUT013,3874.7449
FDS20,OUT046,3205.22
FDV40,OUT049,1187.7065
FDZ48,OUT010,317.6581
FDS24,OUT027,2376.588
FDK44,OUT049,2902.8271
FDS48,OUT045,2412.1897
FDK26,OUT010,545.6328
FDD23,OUT045,3205.1584
NCH54,OUT017,2593.9495
NCP14,OUT010,300.7472
FDM60,OUT010,73.14152
FDV24,OUT017,2448.6262
FDH08,OUT018,3431.5747
FDS12,OUT027,3321.7703
FDR39,OUT027,4775.1064
FDP12,OUT027,1098.7804
DRF60,OUT027,5975.1694
FDC09,OUT035,1735.4901
FDF50,OUT018,2835.5752
FDG28,OUT035,4043.1287
NCE19,OUT017,907.47314
NCM53,OUT010,313.4859
NCN18,OUT049,1825.6001
FDF32,OUT035,3094.566
FDF11,OUT013,3942.1653
DRI59,OUT049,3795.817
NCG54,OUT035,2752.003
FDM44,OUT046,1661.4912
FDT57,OUT018,3439.111
FDV24,OUT046,2441.8567
FDI50,OUT019,579.9968
FDS09,OUT035,803.14966
NCC31,OUT027,3831.6384
FDQ07,OUT019,556.41187
FDC22,OUT017,3144.9226
FDZ56,OUT046,2758.6096
FDZ40,OUT019,221.8828
FDS46,OUT027,3055.0933
DRD24,OUT045,2189.2527
FDV45,OUT017,3174.9485
FDL26,OUT045,2387.9275
FDA56,OUT018,1809.5039
FDN27,OUT046,1829.5078
FDM20,OUT049,3990.7869
FDO16,OUT017,1371.946
FDL03,OUT035,3301.3264
FDE58,OUT046,1863.5868
FDI02,OUT027,3046.5854
NCC55,OUT019,82.44543
FDR03,OUT018,3133.6199
FDB14,OUT017,1526.6641
FDR45,OUT013,3942.1653
NCN07,OUT017,2179.3352
FDM51,OUT019,314.7803
FDT52,OUT027,6012.7803
FDL26,OUT046,2433.292
NCZ42,OUT046,3874.387
DRI47,OUT019,386.21106
FDW40,OUT013,2229.405
FDN34,OUT046,2758.6096
FDS01,OUT035,3014.1975
NCG55,OUT045,1828.6958
FDC11,OUT035,1354.7468
FDX35,OUT018,3274.0437
NCB06,OUT046,2552.2139
FDR09,OUT019,660.9079
FDC53,OUT017,1561.8868
FDY45,OUT013,4046.985
FDA22,OUT010,423.19696
FDE02,OUT035,1536.6627
FDW21,OUT045,1633.0618
FDV34,OUT046,1137.3286
FDS59,OUT049,1756.3616
NCW17,OUT017,2116.9644
NCK54,OUT046,1883.1957
FDG17,OUT019,597.72644
FDG35,OUT017,2867.0488
FDD08,OUT010,66.07856
NCO07,OUT017,3786.944
FDJ10,OUT010,354.78964
FDW36,OUT017,1664.2861
FDW21,OUT010,325.24323
FDY19,OUT017,1902.5809
DRE03,OUT013,781.66736
NCC55,OUT049,707.18
FDH52,OUT010,223.3889
FDO09,OUT017,3925.6025
FDU43,OUT045,3834.0894
FDX09,OUT010,458.9725
FDH40,OUT019,264.7714
FDW58,OUT017,1684.0702
FDC47,OUT017,3829.9355
NCR41,OUT035,1595.4023
DRG49,OUT035,4025.5977
FDC52,OUT027,3832.8096
FDY13,OUT046,1139.949
FDY35,OUT013,694.17
FDI35,OUT017,3258.3408
NCU18,OUT049,2233.3633
FDY33,OUT018,2292.368
FDC15,OUT027,4003.8694
FDU01,OUT049,3021.3198
NCU42,OUT046,2758.6096
NCV29,OUT018,2584.4128
NCY30,OUT017,3267.0479
FDQ46,OUT049,1825.6001
FDG58,OUT027,3804.9373
FDK33,OUT017,3597.6934
NCD07,OUT045,1810.5962
NCX29,OUT027,3807.9763
NCT42,OUT013,2453.1711
DRN59,OUT035,827.1645
FDI44,OUT035,1280.6234
FDA45,OUT049,2782.981
FDP31,OUT045,958.21564
FDY01,OUT046,1870.6216
FDT09,OUT018,1873.3839
DRH03,OUT027,2600.6206
FDA36,OUT018,2716.005
NCF31,OUT017,2454.186
FDG14,OUT049,2456.8662
FDG28,OUT027,6103.2144
FDU14,OUT049,4020.6753
FDY47,OUT019,344.3067
FDI56,OUT049,1417.9513
DRD01,OUT013,891.0298
FDM22,OUT046,900.7033
FDH33,OUT013,694.17
DRZ24,OUT013,1860.1365
NCQ38,OUT046,1661.4912
FDO16,OUT027,2244.1182
FDU07,OUT027,3807.9763
NCB07,OUT013,3104.0974
FDU48,OUT045,2088.2434
NCM43,OUT045,2595.8071
FDR31,OUT010,337.0111
DRK49,OUT018,514.9154
NCI30,OUT010,571.8887
DRD60,OUT017,3003.1077
NCG19,OUT046,3781.3738
FDH12,OUT035,1658.6509
FDM32,OUT035,1593.8931
FDM27,OUT035,2464.4377
NCU53,OUT027,3956.2427
NCQ18,OUT046,1653.8939
FDS10,OUT013,2857.9023
FDB33,OUT027,4036.0962
FDI12,OUT013,1340.9968
NCW42,OUT013,3631.4187
NCC06,OUT018,1807.9946
FDW02,OUT017,2103.4456
NCD43,OUT017,1682.3857
FDM57,OUT018,1150.7065
FDA58,OUT017,3816.6733
FDK56,OUT046,3132.6274
FDP52,OUT045,3777.314
FDW20,OUT018,1807.9946
FDS52,OUT049,1646.734
NCT29,OUT018,1679.831
NCL54,OUT013,2854.2056
FDC05,OUT045,3103.0952
FDF34,OUT035,3195.5544
FDP03,OUT027,3063.7432
FDD32,OUT010,264.7714
FDZ10,OUT045,2039.9061
FDZ40,OUT035,939.97723
FDD51,OUT018,508.26242
NCY30,OUT019,451.8692
FDP58,OUT017,3446.4277
FDV49,OUT017,4165.093
FDY24,OUT019,190.05058
NCO55,OUT017,1650.1615
FDR13,OUT017,1904.0902
FDS51,OUT017,994.8521
FDP26,OUT045,1588.8917
NCB54,OUT027,3378.4314
FDF32,OUT017,3153.5215
FDN31,OUT018,2758.4966
DRM48,OUT017,697.4031
FDN20,OUT049,2764.543
DRL01,OUT046,3800.1616
FDV56,OUT049,1670.975
DRH13,OUT027,2639.306
FDA03,OUT017,2475.275
FDF47,OUT027,5716.0337
FDX32,OUT046,2447.3823
FDX57,OUT049,1550.4761
NCA30,OUT045,3054.2292
FDO49,OUT013,783.17664
FDL04,OUT019,299.23788
DRM48,OUT035,705.89233
FDR16,OUT013,3445.1838
NCC19,OUT018,2812.37
NCE42,OUT045,3490.9543
FDY24,OUT017,917.52783
FDH19,OUT049,2867.3862
FDJ46,OUT013,2875.6326
FDN45,OUT010,592.2859
FDY08,OUT035,2139.5603
FDZ37,OUT035,1414.9957
NCT30,OUT045,776.68964
DRY23,OUT018,517.5664
NCZ30,OUT018,1795.9852
FDC44,OUT018,1656.012
FDB45,OUT035,1681.8022
FDY04,OUT013,2594.4824
FDM27,OUT046,2557.7395
FDZ43,OUT017,3913.7078
FDT39,OUT019,377.65192
NCC06,OUT019,370.68237
FDL15,OUT027,3820.8386
FDL57,OUT017,4139.9966
FDU08,OUT046,1540.9923
FDK40,OUT017,4165.093
FDQ12,OUT010,603.34863
FDS48,OUT017,2487.584
FDP09,OUT045,3412.8389
FDW21,OUT049,1669.7742
FDY25,OUT035,2907.9612
DRE13,OUT017,1363.3281
FDV43,OUT019,80.651634
FDD22,OUT045,1761.6165
FDM46,OUT019,285.76837
NCO30,OUT010,470.07773
FDM25,OUT046,2859.7312
NCN41,OUT049,2080.721
FDU24,OUT045,1519.2329
FDZ50,OUT046,3138.153
FDP45,OUT013,4024.0752
NCM54,OUT045,2025.873
FDW10,OUT019,378.26395
FDP20,OUT017,2104.6553
FDK32,OUT046,2546.3242
FDN52,OUT049,1395.8511
FDM58,OUT045,1795.9517
FDZ46,OUT027,3041.0598
NCA18,OUT018,1638.8827
FDD35,OUT046,2096.0703
NCK31,OUT035,861.88934
FDI40,OUT027,2631.6914
FDT50,OUT019,306.4669
NCT06,OUT046,2650.3074
FDT31,OUT035,3204.2615
FDT45,OUT049,874.05493
FDT13,OUT045,3105.8503
FDO50,OUT045,1391.7335
NCU18,OUT010,349.26407
NCR54,OUT049,3181.249
NCO18,OUT018,2584.4128
FDU09,OUT045,897.6695
FDT13,OUT018,2786.657
FDE09,OUT046,1834.216
NCK53,OUT019,300.7472
FDG45,OUT049,3488.2798
DRH15,OUT035,720.4654
FDO21,OUT019,673.04913
FDD14,OUT027,5239.353
FDC09,OUT046,1661.4912
FDH45,OUT027,1113.3536
FDV32,OUT046,1069.667
FDG12,OUT035,1917.2632
FDS32,OUT013,2143.6086
NCL55,OUT018,3576.5344
DRE01,OUT035,3952.6519
DRE15,OUT049,1269.8883
NCL42,OUT045,3853.122
FDP31,OUT013,993.5527
FDN33,OUT018,1340.1605
FDZ59,OUT046,2623.6062
FDE45,OUT010,458.9725
FDJ07,OUT013,1883.1957
FDQ45,OUT018,2729.5237
FDM33,OUT027,5362.823
FDO15,OUT010,246.28737
FDM46,OUT013,1521.4034
FDR03,OUT045,3437.506
FDY49,OUT018,2456.5903
FDQ60,OUT045,1835.7958
FDW10,OUT049,2782.981
FDO51,OUT049,705.38617
FDJ40,OUT018,1450.8895
FDS20,OUT018,2831.089
FDU45,OUT013,1834.216
FDV02,OUT035,2800.2126
FDN09,OUT046,3931.5203
NCM55,OUT027,5080.589
FDN23,OUT018,2164.8816
FDY31,OUT010,331.48553
FDW03,OUT010,325.24323
FDD14,OUT046,3176.69
FDV23,OUT017,2078.0066
DRI03,OUT045,2818.4133
FDN13,OUT035,1667.6439
FDF45,OUT027,1687.3367
FDU46,OUT035,1375.0643
FDB57,OUT049,3681.5842
FDV12,OUT049,1663.3777
FDQ58,OUT013,2466.69
NCA18,OUT017,1885.9906
FDH52,OUT049,983.4414
FDM24,OUT018,2164.8816
NCP43,OUT027,4810.8833
NCO18,OUT019,480.39917
FDM32,OUT017,1427.8528
NCL07,OUT017,711.5277
FDK03,OUT013,3985.3687
FDP59,OUT017,1616.1238
FDQ24,OUT049,4028.4646
FDQ16,OUT018,1547.341
FDU44,OUT013,2557.7395
FDH28,OUT010,73.14152
FDV28,OUT019,66.07856
FDM22,OUT045,897.6695
FDR56,OUT046,3138.153
FDV39,OUT049,3156.3425
FDU37,OUT019,261.85974
FDQ11,OUT010,760.0033
FDX02,OUT045,3597.3943
NCS42,OUT018,1331.1132
FDY57,OUT027,2604.071
FDB21,OUT049,3921.8186
FDE28,OUT017,3835.4612
FDQ55,OUT017,1904.0902
FDA48,OUT049,3697.673
FDZ19,OUT045,2799.7053
NCC43,OUT045,3865.2964
NCV18,OUT046,1347.3932
NCA42,OUT018,2297.8733
FDY45,OUT046,4010.702
NCC30,OUT045,2831.9321
FDM57,OUT013,1340.9968
FDL09,OUT010,425.17215
FDB09,OUT027,3280.2515
FDT44,OUT035,1880.3553
NCT06,OUT027,4191.794
FDX26,OUT049,3253.8416
FDK32,OUT013,2552.9685
DRA12,OUT046,2243.753
FDO46,OUT010,544.15094
FDE52,OUT013,1340.9968
NCH42,OUT045,3815.741
FDV08,OUT035,769.9012
FDB47,OUT018,3162.5928
FDC28,OUT010,317.6581
FDD22,OUT046,1865.0961
FDS07,OUT027,3041.0598
DRI13,OUT045,3432.2332
FDG32,OUT018,3331.7537
FDU14,OUT017,4046.5818
FDD28,OUT019,221.8828
NCP41,OUT017,1771.8389
FDS08,OUT049,2902.8271
FDX47,OUT045,2536.0955
FDC53,OUT019,312.26938
FDQ19,OUT035,4026.7002
FDL14,OUT045,2430.6924
FDM33,OUT019,621.4706
FDA51,OUT045,1835.7958
FDZ27,OUT018,597.5997
FDT04,OUT046,695.9024
DRC13,OUT049,2100.5945
FDR16,OUT027,5165.491
FDQ03,OUT027,5961.3433
FDE38,OUT035,2821.6396
DRH23,OUT027,1632.7982
FDT11,OUT019,545.6328
FDD09,OUT035,3018.7012
FDR40,OUT045,1332.4299
FDX07,OUT017,3267.0479
FDR07,OUT035,1512.4537
FDA51,OUT017,1877.3915
FDT59,OUT019,647.5806
FDF20,OUT017,3185.7483
FDR13,OUT045,1848.3699
FDY26,OUT049,3557.627
FDW04,OUT017,2161.5369
FDK52,OUT017,3838.6426
FDN60,OUT049,2573.7935
FDM09,OUT019,464.49808
FDP46,OUT049,1395.8511
FDB50,OUT019,261.85974
NCQ29,OUT049,4050.148
FDP16,OUT027,5995.0503
FDX33,OUT018,2292.368
FDP07,OUT010,486.94492
FDN22,OUT046,3901.296
FDF39,OUT049,4164.6
FDS21,OUT017,993.34283
NCM42,OUT013,1667.8876
FDK50,OUT019,403.33524
DRF13,OUT027,3827.8499
FDH35,OUT018,2303.029
FDP60,OUT018,1463.6038
DRJ49,OUT027,3398.305
NCT42,OUT019,380.37082
FDE38,OUT049,2769.3894
FDI04,OUT049,3074.8833
NCH54,OUT045,2497.7136
FDT56,OUT049,928.39404
DRD15,OUT018,3403.4143
FDV58,OUT013,3051.919
FDP21,OUT049,3213.4758
FDH05,OUT013,3828.6917
FDR10,OUT027,3999.1328
NCP06,OUT045,2364.118
FDF33,OUT049,1670.975
DRK37,OUT013,3151.3354
DRH49,OUT045,1326.9296
FDT58,OUT013,2726.3828
FDD41,OUT018,1457.2859
FDP40,OUT018,1603.936
FDM51,OUT027,2644.2656
FDO45,OUT010,264.7714
FDW33,OUT010,300.7472
FDY24,OUT045,907.7242
FDB10,OUT010,559.5522
FDM40,OUT035,2249.4995
NCI06,OUT017,2992.3079
FDW12,OUT019,330.501
FDX48,OUT027,3831.6384
NCW05,OUT027,2624.6565
FDX27,OUT017,1526.6641
DRM37,OUT045,3077.8958
FDA38,OUT045,3837.2488
FDR36,OUT046,688.3923
FDZ45,OUT046,3020.736
FDG05,OUT017,2564.509
FDK28,OUT013,4124.288
FDV47,OUT045,1333.3984
FDN21,OUT045,2503.2988
FDP20,OUT027,3334.2944
FDI35,OUT045,3178.4429
DRY23,OUT013,703.4739
FDA56,OUT017,2116.9644
FDB09,OUT013,2071.237
NCO26,OUT027,3041.0598
FDQ49,OUT018,2294.3228
FDI52,OUT027,3278.7422
FDZ44,OUT027,3059.1597
FDZ09,OUT018,2323.709
FDY03,OUT049,1880.1053
NCG42,OUT017,2179.3352
DRI13,OUT027,5414.402
FDQ32,OUT013,2085.2705
FDW16,OUT035,1447.7415
FDU27,OUT046,786.3813
FDR28,OUT010,424.7619
FDQ49,OUT010,392.60965
FDS37,OUT046,1883.1957
FDW26,OUT018,3129.2092
FDX12,OUT018,3529.9243
NCP06,OUT013,2465.1807
FDW45,OUT010,331.48553
NCN30,OUT049,1530.8872
FDN24,OUT049,874.05493
NCL41,OUT027,1092.1658
FDR02,OUT019,333.09482
FDD09,OUT010,475.6598
FDS33,OUT010,271.16782
FDU22,OUT045,1887.7582
FDI53,OUT013,2578.581
DRH01,OUT049,2902.8271
FDX32,OUT013,2229.405
NCP30,OUT018,505.8959
FDB60,OUT045,3105.8503
FDB14,OUT049,1529.3779
NCP02,OUT035,939.97723
FDJ10,OUT017,2131.0706
FDG34,OUT046,1834.216
NCB18,OUT017,1405.7526
FDM16,OUT049,1146.8124
FDW25,OUT018,1160.7612
FDB35,OUT010,280.48175
DRN11,OUT013,2218.9197
FDF41,OUT019,625.9476
FDH16,OUT045,1369.6333
NCQ50,OUT018,3114.0242
DRH23,OUT018,708.1039
DRJ37,OUT013,2436.897
DRJ24,OUT027,5080.589
FDY16,OUT035,3245.0728
FDQ27,OUT045,1628.9952
FDZ33,OUT045,2387.3564
FDF29,OUT045,2125.124
FDA08,OUT049,2600.1606
FDG31,OUT046,1069.667
FDE34,OUT019,533.07776
NCR30,OUT027,2036.2904
FDV33,OUT035,4209.5537
DRZ24,OUT018,1691.8206
NCL54,OUT035,2879.8257
FDR12,OUT049,2935.054
NCC54,OUT046,3837.5725
DRN59,OUT013,783.17664
FDX50,OUT019,316.1488
FDV31,OUT027,4698.05
NCA29,OUT027,4730.2764
FDW60,OUT049,2921.5352
FDX08,OUT017,3258.3408
DRD49,OUT013,3809.9038
FDD33,OUT046,3823.166
FDW35,OUT013,694.17
FDJ36,OUT017,1655.687
FDV51,OUT035,2869.0037
FDW36,OUT046,1643.3916
FDH35,OUT046,2614.53
NCS30,OUT027,3156.3975
FDN49,OUT017,695.1621
FDL08,OUT018,3489.5063
FDI09,OUT013,3850.1926
FDP19,OUT018,1869.7468
FDU21,OUT010,57.422768
NCP41,OUT045,1606.9913
FDY10,OUT013,1969.5634
FDP12,OUT018,491.03845
NCN26,OUT049,1892.6794
FDK44,OUT013,2854.2056
FDC28,OUT049,1742.3285
FDJ41,OUT027,6044.5923
NCT29,OUT035,2110.511
NCH42,OUT019,562.4658
FDU60,OUT018,2430.405
FDS02,OUT045,3098.823
FDC51,OUT046,2096.0703
FDU03,OUT013,3182.2156
FDX39,OUT045,3467.9382
NCY05,OUT010,75.38247
NCL06,OUT027,6105.7646
FDD32,OUT035,1304.6381
NCN41,OUT045,2025.873
NCX53,OUT049,2256.6873
FDU57,OUT019,371.86328
FDQ23,OUT046,1667.8876
FDQ52,OUT045,3874.4321
FDC14,OUT045,685.35846
FDY09,OUT035,3014.1975
FDQ28,OUT045,2403.9912
FDV25,OUT046,3689.8306
FDJ07,OUT035,1917.2632
DRB25,OUT049,1647.9158
FDK52,OUT019,592.2859
FDY52,OUT027,1808.3368
FDB28,OUT046,3020.736
FDT36,OUT035,696.58844
FDV25,OUT017,3710.7246
NCN07,OUT027,3401.7554
FDC57,OUT017,3167.7542
FDQ03,OUT018,3409.1296
FDU23,OUT017,2779.5037
NCX41,OUT035,3627.7092
NCD06,OUT035,803.14966
FDW08,OUT045,1588.8917
NCU29,OUT017,2487.584
NCE06,OUT013,2552.2139
FDV52,OUT010,370.6541
FDB02,OUT017,2907.3264
NCR18,OUT045,694.0054
FDK16,OUT049,1530.8872
NCQ29,OUT010,657.23413
FDZ01,OUT019,318.8468
FDW27,OUT035,2583.3596
FDD17,OUT018,3354.3987
FDW39,OUT013,2872.9136
DRH59,OUT045,1103.8579
FDS52,OUT013,1661.4912
FDU40,OUT027,5256.934
NCF54,OUT013,2850.653
FDH46,OUT045,1626.6654
NCP14,OUT049,1652.8754
FDH50,OUT049,3186.7747
DRF15,OUT010,366.30963
FDV27,OUT027,2392.7427
NCJ06,OUT049,2012.0873
FDN02,OUT018,3210.325
FDQ51,OUT049,797.3744
FDQ07,OUT017,3661.3467
FDS45,OUT049,1677.3713
NCJ06,OUT045,2049.1968
FDD36,OUT035,1957.1946
FDY25,OUT045,3178.4429
FDU52,OUT046,2433.292
DRK47,OUT017,3851.4067
NCL30,OUT017,2196.5986
FDN22,OUT035,3969.7002
NCF30,OUT027,3321.7703
FDK03,OUT035,4141.588
FDT45,OUT017,921.5978
NCC54,OUT027,5929.6323
FDP08,OUT018,2826.6028
FDU44,OUT046,2578.581
DRG39,OUT035,903.84503
FDU32,OUT049,2105.5542
FDY27,OUT049,2921.5352
NCP54,OUT013,2096.0703
NCZ41,OUT049,2079.2117
DRL49,OUT013,2218.9197
FDI05,OUT018,1077.7246
FDY56,OUT045,3796.7083
DRC13,OUT013,2091.1106
NCV29,OUT017,2911.83
FDR24,OUT049,1417.9513
FDZ34,OUT018,2758.4966
FDP37,OUT035,2086.496
FDX08,OUT027,4835.863
FDS57,OUT045,2169.3792
NCG18,OUT049,1670.975
FDK25,OUT018,2451.085
FDH53,OUT049,1273.3386
DRI59,OUT018,3304.6802
FDA52,OUT046,2859.7312
FDT20,OUT010,73.14152
FDE36,OUT019,408.8608
FDI24,OUT017,2860.975
FDB28,OUT018,2719.4116
FDV11,OUT017,2866.5007
FDP01,OUT046,2445.1238
FDD34,OUT027,4062.3052
FDJ50,OUT027,1418.2277
FDZ44,OUT013,1883.1957
DRO59,OUT035,1212.5371
DRB48,OUT045,703.798
FDR21,OUT018,2564.9595
NCE42,OUT010,822.9604
FDO23,OUT046,1521.4034
NCE30,OUT018,3123.6836
FDQ22,OUT035,755.3281
FDY01,OUT045,1835.7958
FDS08,OUT017,2875.0996
FDG28,OUT018,3495.032
FDQ51,OUT018,597.5997
FDB05,OUT017,3988.329
FDO56,OUT049,1888.6129
FDE02,OUT018,1333.7642
FDN45,OUT017,3664.528
FDS09,OUT013,783.17664
NCA54,OUT018,2668.4758
FDP09,OUT010,518.0822
FDC53,OUT045,1607.4543
NCM55,OUT017,3153.5215
FDL09,OUT018,2447.5344
FDA11,OUT019,280.48175
FDA50,OUT045,1504.6694
FDC23,OUT017,2919.584
FDE22,OUT049,2606.0203
FDD23,OUT046,3154.0544
NCA29,OUT049,2935.054
FDK38,OUT046,2441.8567
DRC13,OUT046,2091.1106
NCP43,OUT049,2883.0325
FDX28,OUT049,1669.7742
FDF08,OUT049,1417.9513
FDZ33,OUT046,2441.8567
FDD10,OUT049,2856.5864
FDO58,OUT017,2622.6257
FDI50,OUT017,3895.639
FDO58,OUT045,2601.3923
FDX08,OUT013,2982.2136
NCK17,OUT010,89.95554
FDF39,OUT035,4210.0444
FDU45,OUT010,323.1837
NCJ18,OUT018,1656.012
DRC27,OUT019,625.9476
DRC25,OUT035,1385.3658
FDU59,OUT035,2548.8022
FDU28,OUT035,3172.4802
NCP30,OUT046,703.697
FDB39,OUT018,710.4125
FDE41,OUT013,1340.9968
DRH11,OUT010,226.97789
FDA58,OUT045,3750.9
FDU50,OUT046,1870.6216
FDM34,OUT013,2133.608
FDM44,OUT027,2644.2656
FDR39,OUT045,2998.531
FDM25,OUT045,2824.9048
FDQ49,OUT049,2481.3088
DRH25,OUT018,619.2707
FDM09,OUT027,4703.5757
FDL44,OUT019,425.2141
NCR42,OUT018,484.424
DRL59,OUT046,864.5711
FDX43,OUT013,2726.3828
DRK47,OUT010,555.11926
FDU48,OUT018,1851.1083
FDY12,OUT045,784.85675
NCN43,OUT018,1809.5039
NCM55,OUT018,2758.4966
FDQ21,OUT027,3129.1438
FDX13,OUT035,4082.0073
NCK30,OUT027,6022.9907
FDG20,OUT049,2908.3528
DRG27,OUT017,704.466
FDY14,OUT018,3881.4946
FDP59,OUT035,1634.5032
FDU60,OUT017,2749.252
NCC18,OUT019,435.72916
DRJ39,OUT017,3520.8381
FDS07,OUT049,1874.5798
FDM08,OUT027,5582.1475
FDP51,OUT045,1949.9796
FDU16,OUT035,1378.7615
FDH12,OUT013,1643.3916
DRE48,OUT010,544.15094
NCL42,OUT027,5995.0503
FDR21,OUT045,2780.311
NCW29,OUT035,2233.9497
FDO11,OUT013,4024.0752
NCM31,OUT049,2233.3633
FDV35,OUT019,371.26923
FDF58,OUT017,994.8521
NCE43,OUT049,2747.9624
FDA02,OUT035,2551.05
DRL37,OUT010,89.95554
FDR24,OUT018,1331.1132
FDW59,OUT049,1350.4806
FDS22,OUT049,705.38617
FDW24,OUT017,808.78503
FDU24,OUT035,1543.0591
FDA21,OUT027,5112.8154
FDH58,OUT027,3059.1597
FDW36,OUT018,1445.364
FDI45,OUT027,4730.2764
FDU01,OUT018,2670.8757
FDF35,OUT027,2715.6191
FDU43,OUT019,536.5478
