Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO38,OUT010,167.15635187863487
FDE28,OUT027,5365.026137572234
FDO27,OUT035,1554.063706241591
DRL23,OUT027,2911.4490660920733
FDS28,OUT046,1056.220289616394
FDX24,OUT013,1444.3914289238194
FDZ02,OUT035,1567.277116695197
FDL46,OUT045,1877.02599758104
FDS60,OUT027,4783.624677911646
NCO06,OUT017,624.8614907591049
FDO16,OUT035,1370.7396249899862
FDC60,OUT049,1379.1332934332986
FDA48,OUT018,3471.825309472989
FDZ36,OUT027,5246.674352738812
FDK27,OUT045,2068.576937979686
FDW23,OUT018,667.7585459374783
FDM14,OUT018,1719.0384990594866
FDM14,OUT013,1721.5978970172941
FDW60,OUT018,2745.413480489666
FDE21,OUT013,2000.9708219504348
NCM42,OUT035,1749.7830018334425
FDY59,OUT010,219.258660611101
DRI49,OUT049,1340.8822655194294
FDT28,OUT019,380.5657925855969
FDQ22,OUT018,686.2316191430202
FDR60,OUT049,1317.3399630093231
FDC50,OUT019,219.258660611101
FDV24,OUT013,2352.734719742525
DRF48,OUT010,525.0245204414417
FDQ47,OUT046,654.6743669570038
DRN36,OUT049,1479.8373481527385
NCY06,OUT035,2058.557275805957
FDE52,OUT035,1422.1608600706481
NCB54,OUT045,2016.7677204988183
NCF31,OUT035,2525.5812203470937
FDJ08,OUT027,5365.026137572234
NCC07,OUT017,1749.7830018334425
NCD19,OUT027,1061.2155984247715
FDL46,OUT049,1831.380449574714
FDM20,OUT045,4037.3597933020537
NCI06,OUT010,443.2166571822454
DRM11,OUT035,4231.615409320808
NCH07,OUT018,2543.6670834196384
FDS23,OUT013,1986.9233073724033
FDO49,OUT018,729.5021930137909
FDS35,OUT049,1155.5841189694506
DRK39,OUT045,1371.2526655483227
DRI39,OUT049,1108.3816228231506
FDV04,OUT017,2541.63510991079
NCN14,OUT035,3161.24805302706
FDH08,OUT013,3787.5851761159465
FDS20,OUT046,3261.7532667573355
FDV40,OUT049,1155.5841189694506
FDZ48,OUT010,271.5779134971642
FDS24,OUT027,2746.1562857043473
FDK44,OUT049,2761.4143857939034
FDS48,OUT045,2586.5287199340232
FDK26,OUT010,525.0245204414417
FDD23,OUT045,3225.137760444996
NCH54,OUT017,2653.4929663911785
NCP14,OUT010,255.7838071488075
FDM60,OUT010,210.65284880880526
FDV24,OUT017,2471.222364428533
FDH08,OUT018,3653.7368985442235
FDS12,OUT027,2911.4490660920733
FDR39,OUT027,4783.624677911646
FDP12,OUT027,717.5206894881278
DRF60,OUT027,5365.026137572234
FDC09,OUT035,1749.7830018334425
FDF50,OUT018,2980.2194325776663
FDG28,OUT035,4037.3597933020537
NCE19,OUT017,966.360539200368
NCM53,OUT010,271.5779134971642
NCN18,OUT049,1653.2845932239293
FDF32,OUT035,3084.346226571751
FDF11,OUT013,3823.091870984884
DRI59,OUT049,3608.0636596035597
NCG54,OUT035,2717.667483883251
FDM44,OUT046,1714.7103609313137
FDT57,OUT018,3774.1424886849322
FDV24,OUT046,2367.083041577621
FDI50,OUT019,541.8112787788865
FDS09,OUT035,714.061768556268
NCC31,OUT027,4563.610327687949
FDQ07,OUT019,541.8112787788865
FDC22,OUT017,3236.1432208492142
FDZ56,OUT046,2731.0907696549684
FDZ40,OUT019,273.73752640098377
FDS46,OUT027,2911.4490660920733
DRD24,OUT045,2104.3313096782163
FDV45,OUT017,3139.7112028144156
FDL26,OUT045,2586.5287199340232
FDA56,OUT018,2003.9822253855214
FDN27,OUT046,1986.9235893539305
FDM20,OUT049,3866.4347968662028
FDO16,OUT017,1357.519681608735
FDL03,OUT035,2981.8789760223012
FDE58,OUT046,1919.3976200002064
FDI02,OUT027,2911.4490660920733
NCC55,OUT019,210.65284880880526
FDR03,OUT018,3147.186525109829
FDB14,OUT017,1447.1502971302682
FDR45,OUT013,3823.091870984884
NCN07,OUT017,2117.0781398115405
FDM51,OUT019,255.7838071488075
FDT52,OUT027,5365.026137572234
FDL26,OUT046,2457.010969640355
NCZ42,OUT046,3849.548125433773
DRI47,OUT019,380.5657925855969
FDW40,OUT013,1974.8727157816713
FDN34,OUT046,2729.2038308535257
FDS01,OUT035,2880.625464288102
NCG55,OUT045,1976.7378181489435
FDC11,OUT035,1374.1102332770383
FDX35,OUT018,3602.4221415448474
NCB06,OUT046,2611.273551067245
FDR09,OUT019,541.8112787788865
FDC53,OUT017,1558.5508524969543
FDY45,OUT013,4134.243043619104
FDA22,OUT010,398.48167456686883
FDE02,OUT035,1536.300034383627
FDW21,OUT045,1707.8065368814582
FDV34,OUT046,1103.4227857626938
FDS59,OUT049,1673.489904783847
NCW17,OUT017,2135.821186201825
NCK54,OUT046,2013.194883987342
FDG17,OUT019,541.8112787788865
FDG35,OUT017,2910.113079566948
FDD08,OUT010,210.65284880880526
NCO07,OUT017,3743.647026336016
FDJ10,OUT010,271.5779134971642
FDW36,OUT017,1635.8503153669874
FDW21,OUT010,255.7838071488075
FDY19,OUT017,1973.0238407462825
DRE03,OUT013,746.1901157991884
NCC55,OUT049,700.7609119925137
FDH52,OUT010,273.73752640098377
FDO09,OUT017,4120.730628390638
FDU43,OUT045,3982.7890131949775
FDX09,OUT010,398.48167456686883
FDH40,OUT019,167.15635187863487
FDW58,OUT017,1732.0193299754787
FDC47,OUT017,3766.0826187397315
NCR41,OUT035,1576.3145243549184
DRG49,OUT035,3998.8494434882605
FDC52,OUT027,4563.610327687949
FDY13,OUT046,1103.4227857626938
FDY35,OUT013,716.8810235576075
FDI35,OUT017,3218.1611301709027
NCU18,OUT049,1981.8472982218816
FDY33,OUT018,2543.6670834196384
FDC15,OUT027,4783.624677911646
FDU01,OUT049,3109.0584599969116
NCU42,OUT046,2779.8234714293276
NCV29,OUT018,2745.413480489666
NCY30,OUT017,3109.0584599969116
FDQ46,OUT049,1721.3997657462155
FDG58,OUT027,4563.610327687949
FDK33,OUT017,3699.6099954034717
NCD07,OUT045,1871.0020339415569
NCX29,OUT027,4563.610327687949
NCT42,OUT013,2380.4766819245956
DRN59,OUT035,686.6051378354175
FDI44,OUT035,1275.4999036666059
FDA45,OUT049,2683.7002126766756
FDP31,OUT045,1013.563035346668
FDY01,OUT046,1913.7340751736149
FDT09,OUT018,2033.3994256641768
DRH03,OUT027,2911.4490660920733
FDA36,OUT018,3069.85257791214
NCF31,OUT017,2525.5812203470937
FDG14,OUT049,2412.381515664454
FDG28,OUT027,5365.026137572234
FDU14,OUT049,4058.052571395194
FDY47,OUT019,271.5779134971642
FDI56,OUT049,1393.4580614489994
DRD01,OUT013,1108.3816228231506
FDM22,OUT046,1056.220289616394
FDH33,OUT013,702.9195419284176
DRZ24,OUT013,1864.1281391011605
NCQ38,OUT046,1759.5895816631369
FDO16,OUT027,2423.591309871461
FDU07,OUT027,4563.610327687949
NCB07,OUT013,2900.2384031950205
FDU48,OUT045,2033.1217746161194
NCM43,OUT045,2760.118810917019
FDR31,OUT010,380.5657925855969
DRK49,OUT018,686.2316191430202
NCI30,OUT010,541.8112787788865
DRD60,OUT017,3050.7131469826504
NCG19,OUT046,3729.697625661162
FDH12,OUT035,1635.8503153669874
FDM32,OUT035,1446.6307236442867
FDM27,OUT035,2571.82811745626
NCU53,OUT027,4783.624677911646
NCQ18,OUT046,1571.7189008140308
FDS10,OUT013,2750.0408537081285
FDB33,OUT027,4783.624677911646
FDI12,OUT013,1384.4726089295739
NCW42,OUT013,3526.416209831653
NCC06,OUT018,2052.1424720544615
FDW02,OUT017,2087.660939532886
NCD43,OUT017,1749.7830018334425
FDM57,OUT018,1371.2526655483227
FDA58,OUT017,3833.393882451013
FDK56,OUT046,3296.9522681769413
FDP52,OUT045,3982.7890131949775
FDW20,OUT018,2044.4665702989755
FDS52,OUT049,1610.2524028954
NCT29,OUT018,1884.8489609866872
NCL54,OUT013,2724.196342008122
FDC05,OUT045,3101.542212254399
FDF34,OUT035,3048.6403621118147
FDP03,OUT027,2911.4490660920733
FDD32,OUT010,167.15635187863487
FDZ10,OUT045,2081.7829377647677
FDZ40,OUT035,966.360539200368
FDD51,OUT018,700.19310077221
NCY30,OUT019,424.28973101153014
FDP58,OUT017,3655.4581275309656
FDV49,OUT017,4202.070778349455
FDY24,OUT019,273.73752640098377
NCO55,OUT017,1663.8033842088996
FDR13,OUT017,1999.2951353796943
FDS51,OUT017,1013.563035346668
FDP26,OUT045,1635.8503153669874
NCB54,OUT027,2911.4490660920733
FDF32,OUT017,3084.346226571751
FDN31,OUT018,3094.9769512553235
DRM48,OUT017,624.8614907591049
FDN20,OUT049,2689.774621474971
DRL01,OUT046,3694.190930792225
FDV56,OUT049,1702.7992994765984
DRH13,OUT027,2911.4490660920733
FDA03,OUT017,2597.952636505066
FDF47,OUT027,5365.026137572234
FDX32,OUT046,2503.2275580349424
FDX57,OUT049,1497.6010200107025
NCA30,OUT045,3124.63254671472
FDO49,OUT013,746.1901157991884
FDL04,OUT019,255.7838071488075
DRM48,OUT035,624.8614907591049
FDR16,OUT013,3482.2643419591463
NCC19,OUT018,3070.7834102399365
NCE42,OUT045,3953.2443822236237
FDY24,OUT017,966.360539200368
FDH19,OUT049,2759.342574988904
FDJ46,OUT013,2759.3674251984994
FDN45,OUT010,541.8112787788865
FDY08,OUT035,2042.4119709900915
FDZ37,OUT035,1381.080402485982
NCT30,OUT045,686.6051378354175
DRY23,OUT018,686.2316191430202
NCZ30,OUT018,2003.9822253855214
FDC44,OUT018,1834.5009592455503
FDB45,OUT035,1732.0193299754787
FDY04,OUT013,2589.1846254108236
FDM27,OUT046,2588.5975310435406
FDZ43,OUT017,4009.2775218156667
FDT39,OUT019,380.5657925855969
NCC06,OUT019,271.5779134971642
FDL15,OUT027,4563.610327687949
FDL57,OUT017,4231.615409320808
FDU08,OUT046,1583.2183484047735
FDK40,OUT017,4202.070778349455
FDQ12,OUT010,541.8112787788865
FDS48,OUT017,2586.5287199340232
FDP09,OUT045,3699.6099954034717
FDW21,OUT049,1513.650729005803
FDY25,OUT035,2999.817033552549
DRE13,OUT017,1370.7396249899862
FDV43,OUT019,210.65284880880526
FDD22,OUT045,1727.7280299264457
FDM46,OUT019,219.258660611101
NCO30,OUT010,489.6459474934953
FDM25,OUT046,2826.4420896404686
NCN41,OUT049,1999.2851342184817
FDU24,OUT045,1460.5910954020717
FDZ50,OUT046,3252.9152372443964
FDP45,OUT013,4134.243043619104
NCM54,OUT045,2057.2520654122723
FDW10,OUT019,398.48167456686883
FDP20,OUT017,2081.7829377647677
FDK32,OUT046,2484.7529318224265
FDN52,OUT049,1380.1578339346677
FDM58,OUT045,1680.0425837917876
FDZ46,OUT027,2911.4490660920733
NCA18,OUT018,1843.050540656687
FDD35,OUT046,2115.0484090572
NCK31,OUT035,686.6051378354175
FDI40,OUT027,2911.4490660920733
FDT50,OUT019,232.26206465137702
NCT06,OUT046,2648.8051288047673
FDT31,OUT035,3072.442953684572
FDT45,OUT049,932.8642011819777
FDT13,OUT045,3206.8724695993687
FDO50,OUT045,1401.9772804080985
NCU18,OUT010,271.5779134971642
NCR54,OUT049,3084.346226571751
NCO18,OUT018,2745.413480489666
FDU09,OUT045,966.360539200368
FDT13,OUT018,3071.6257988492052
FDE09,OUT046,1857.937387915236
NCK53,OUT019,255.7838071488075
FDG45,OUT049,3555.056980567572
DRH15,OUT035,671.9881235535242
FDO21,OUT019,541.8112787788865
FDD14,OUT027,5246.674352738812
FDC09,OUT046,1759.5895816631369
FDH45,OUT027,760.6038027398481
FDV32,OUT046,1103.4227857626938
FDG12,OUT035,1999.2951353796943
FDS32,OUT013,2049.53888460312
NCL55,OUT018,4087.5972023665468
DRE01,OUT035,3859.8823910717024
DRE15,OUT049,1307.952851644956
NCL42,OUT045,4037.3597933020537
FDP31,OUT013,1155.5841189694506
FDN33,OUT018,1431.3687232944412
FDZ59,OUT046,2547.4701420533165
FDE45,OUT010,398.48167456686883
FDJ07,OUT013,2000.9708219504348
FDQ45,OUT018,3069.85257791214
FDM33,OUT027,5365.026137572234
FDO15,OUT010,223.75868659766888
FDM46,OUT013,1444.9110024098009
FDR03,OUT045,3288.218757170552
FDY49,OUT018,2678.886819855387
FDQ60,OUT045,1899.834326565967
FDW10,OUT049,2683.7002126766756
FDO51,OUT049,758.5361032039212
FDJ40,OUT018,1673.489904783847
FDS20,OUT018,3131.592457567663
FDU45,OUT013,1909.530560646536
FDV02,OUT035,2728.0609099979724
FDN09,OUT046,3849.548125433773
NCM55,OUT027,5246.674352738812
FDN23,OUT018,2398.951308137112
FDY31,OUT010,380.5657925855969
FDW03,OUT010,255.7838071488075
FDD14,OUT046,3161.24805302706
FDV23,OUT017,2023.2392354287754
DRI03,OUT045,2880.625464288102
FDN13,OUT035,1529.2877330482474
FDF45,OUT027,1108.3816228231506
FDU46,OUT035,1381.080402485982
FDB57,OUT049,3516.6614676937397
FDV12,OUT049,1497.6010200107025
FDQ58,OUT013,2334.260093530009
NCA18,OUT017,1871.0020339415569
FDH52,OUT049,1155.5841189694506
FDM24,OUT018,2398.951308137112
NCP43,OUT027,4783.624677911646
NCO18,OUT019,398.48167456686883
FDM32,OUT017,1401.4577069221173
NCL07,OUT017,624.8614907591049
FDK03,OUT013,4163.787674590458
FDP59,OUT017,1663.8033842088996
FDQ24,OUT049,4087.5972023665468
FDQ16,OUT018,1638.5245346065553
FDU44,OUT013,2575.5254383220663
FDH28,OUT010,210.65284880880526
FDV28,OUT019,210.65284880880526
FDM22,OUT045,919.1945148019884
FDR56,OUT046,3107.6890376395195
FDV39,OUT049,3004.60333117927
FDU37,OUT019,167.15635187863487
FDQ11,OUT010,541.8112787788865
FDX02,OUT045,3791.012187313292
NCS42,OUT018,1431.3687232944412
FDY57,OUT027,2911.4490660920733
FDB21,OUT049,3692.8023387261155
FDE28,OUT017,3833.393882451013
FDQ55,OUT017,1999.2951353796943
FDA48,OUT049,3511.0199496350265
FDZ19,OUT045,2821.6563025757223
NCC43,OUT045,4120.730628390638
NCV18,OUT046,1371.2526655483227
NCA42,OUT018,2512.0086887689954
FDY45,OUT046,4134.243043619104
NCC30,OUT045,2935.3883324687654
FDM57,OUT013,1384.4726089295739
FDL09,OUT010,398.48167456686883
FDB09,OUT027,2911.4490660920733
FDT44,OUT035,1875.9401734470866
NCT06,OUT027,4783.624677911646
FDX26,OUT049,3211.5257105463616
FDK32,OUT013,2470.4046099873303
DRA12,OUT046,2145.4300436522803
FDO46,OUT010,525.0245204414417
FDE52,OUT013,1365.4003094937111
NCH42,OUT045,3903.9966899652377
FDV08,OUT035,643.3345639646468
FDB47,OUT018,3477.4668275317017
FDC28,OUT010,271.5779134971642
FDD22,OUT046,1889.8399220547344
FDS07,OUT027,2911.4490660920733
DRI13,OUT045,3699.6099954034717
FDG32,OUT018,3471.825309472989
FDU14,OUT017,4202.070778349455
FDD28,OUT019,273.73752640098377
NCP41,OUT017,1749.7830018334425
FDS08,OUT049,2792.399443636151
FDX47,OUT045,2558.2884100573983
FDC53,OUT019,255.7838071488075
FDQ19,OUT035,3979.7328908443133
FDL14,OUT045,2482.646280999576
FDM33,OUT019,541.8112787788865
FDA51,OUT045,1899.834326565967
FDZ27,OUT018,729.5021930137909
FDT04,OUT046,683.7959985795342
DRC13,OUT049,2029.6940083390953
FDR16,OUT027,5365.026137572234
FDQ03,OUT027,5365.026137572234
FDE38,OUT035,2784.067113948011
DRH23,OUT027,1108.3816228231506
FDT11,OUT019,525.0245204414417
FDD09,OUT035,2896.99960521936
FDR40,OUT045,1357.519681608735
FDX07,OUT017,3109.0584599969116
FDR07,OUT035,1529.2877330482474
FDA51,OUT017,1899.834326565967
FDT59,OUT019,541.8112787788865
FDF20,OUT017,3004.60333117927
FDR13,OUT045,1999.2951353796943
FDY26,OUT049,3516.6614676937397
FDW04,OUT017,2013.5796783656813
FDK52,OUT017,3766.0826187397315
FDN60,OUT049,2532.255278989019
FDM09,OUT019,398.48167456686883
FDP46,OUT049,1359.4546807861366
FDB50,OUT019,167.15635187863487
NCQ29,OUT049,3976.7124214363766
FDP16,OUT027,5365.026137572234
FDX33,OUT018,2520.0962063341767
FDP07,OUT010,541.8112787788865
FDN22,OUT046,4052.902893660287
FDF39,OUT049,4058.052571395194
FDS21,OUT017,1013.563035346668
NCM42,OUT013,1739.3615688752584
FDK50,OUT019,398.48167456686883
DRF13,OUT027,4563.610327687949
FDH35,OUT018,2517.6104016689837
FDP60,OUT018,1479.8373481527385
DRJ49,OUT027,2911.4490660920733
NCT42,OUT019,380.5657925855969
FDE38,OUT049,2639.154980899169
FDI04,OUT049,3131.2703873071496
NCH54,OUT045,2630.816946367474
FDT56,OUT049,1108.3816228231506
DRD15,OUT018,3768.180424787349
FDV58,OUT013,2900.2384031950205
FDP21,OUT049,3200.0133871018124
FDH05,OUT013,3667.7346763433357
FDR10,OUT027,4783.624677911646
NCP06,OUT045,2597.952636505066
FDF33,OUT049,1685.0356276186346
DRK37,OUT013,3033.2370715998
DRH49,OUT045,1336.8165284602042
FDT58,OUT013,2582.8579825309293
FDD41,OUT018,1637.0453936410408
FDP40,OUT018,1719.0384990594866
FDM51,OUT027,2911.4490660920733
FDO45,OUT010,167.15635187863487
FDW33,OUT010,255.7838071488075
FDY24,OUT045,966.360539200368
FDB10,OUT010,541.8112787788865
FDM40,OUT035,2035.7195161905388
NCI06,OUT017,3061.5569132080727
FDW12,OUT019,367.99475533220624
FDX48,OUT027,4563.610327687949
NCW05,OUT027,2911.4490660920733
FDX27,OUT017,1547.0514049062117
DRM37,OUT045,3107.6890376395195
FDA38,OUT045,3979.7328908443133
FDR36,OUT046,683.7959985795342
FDZ45,OUT046,3131.2703873071496
FDG05,OUT017,2584.5700492583082
FDK28,OUT013,4163.787674590458
FDV47,OUT045,1363.7694557810428
FDN21,OUT045,2639.5529364403637
FDP20,OUT027,2911.4490660920733
FDI35,OUT045,3218.1611301709027
DRY23,OUT013,716.8810235576075
FDA56,OUT017,2101.148660449552
FDB09,OUT013,1953.102238645935
NCO26,OUT027,2911.4490660920733
FDQ49,OUT018,2470.4046099873303
FDI52,OUT027,2911.4490660920733
FDZ44,OUT027,2911.4490660920733
FDZ09,OUT018,2517.6104016689837
FDY03,OUT049,1868.7623236102609
NCG42,OUT017,2117.0781398115405
DRI13,OUT027,5365.026137572234
FDQ32,OUT013,1989.712810203852
FDW16,OUT035,1401.4577069221173
FDU27,OUT046,727.0665724503049
FDR28,OUT010,398.48167456686883
FDQ49,OUT010,398.48167456686883
FDS37,OUT046,2026.6826049040087
FDW26,OUT018,3471.825309472989
FDX12,OUT018,3774.1424886849322
NCP06,OUT013,2470.4046099873303
FDW45,OUT010,380.5657925855969
NCN30,OUT049,1513.650729005803
FDN24,OUT049,932.8642011819777
NCL41,OUT027,717.5206894881278
FDR02,OUT019,271.5779134971642
FDD09,OUT010,443.2166571822454
FDS33,OUT010,167.15635187863487
FDU22,OUT045,1963.431887331038
FDI53,OUT013,2511.722029308138
DRH01,OUT049,2733.9778701959767
FDX32,OUT013,2107.7687062320447
NCP30,OUT018,686.2316191430202
FDB60,OUT045,3048.6403621118147
FDB14,OUT049,1417.927925022638
NCP02,OUT035,966.360539200368
FDJ10,OUT017,2042.4119709900915
FDG34,OUT046,1775.828781246025
NCB18,OUT017,1361.40178983882
FDM16,OUT049,1155.5841189694506
FDW25,OUT018,1357.519681608735
FDB35,OUT010,219.258660611101
DRN11,OUT013,2151.6619003431974
FDF41,OUT019,541.8112787788865
FDH16,OUT045,1395.8379269269385
NCQ50,OUT018,3477.4668275317017
DRH23,OUT018,1018.521872407125
DRJ37,OUT013,2370.2912316472875
DRJ24,OUT027,5246.674352738812
FDY16,OUT035,3161.24805302706
FDQ27,OUT045,1727.4859084760706
FDZ33,OUT045,2514.157303776051
FDF29,OUT045,2117.0781398115405
FDA08,OUT049,2561.2420835156036
FDG31,OUT046,1103.4227857626938
FDE34,OUT019,473.1301685934021
NCR30,OUT027,1155.5841189694506
FDV33,OUT035,4202.070778349455
DRZ24,OUT018,1864.6687852704679
NCL54,OUT035,2835.5963325265375
FDR12,OUT049,2819.9642070331593
NCC54,OUT046,3729.697625661162
DRN59,OUT013,746.1901157991884
FDX50,OUT019,271.5779134971642
FDV31,OUT027,4783.624677911646
NCA29,OUT027,4783.624677911646
FDW60,OUT049,2819.761647107314
FDX08,OUT017,3155.9763561692675
DRD49,OUT013,3703.2413712122734
FDD33,OUT046,3694.190930792225
FDW35,OUT013,702.9195419284176
FDJ36,OUT017,1663.8033842088996
FDV51,OUT035,2766.312233316362
FDW36,OUT046,1645.6568951966815
FDH35,OUT046,2562.540849292886
NCS30,OUT027,2911.4490660920733
FDN49,OUT017,624.8614907591049
FDL08,OUT018,3866.4347968662028
FDI09,OUT013,3703.2413712122734
FDP19,OUT018,1957.2961275167931
FDU21,OUT010,210.65284880880526
NCP41,OUT045,1749.7830018334425
FDY10,OUT013,1828.3440485087535
FDP12,OUT018,667.7585459374783
NCN26,OUT049,1997.0554250483983
FDK44,OUT013,2720.1209447037445
FDC28,OUT049,1602.080023463749
FDJ41,OUT027,5365.026137572234
NCT29,OUT035,2001.0993976039179
NCH42,OUT019,541.8112787788865
FDU60,OUT018,2646.7418054921013
FDS02,OUT045,3173.861102165432
FDC51,OUT046,2101.560688140534
FDU03,OUT013,3027.417887169631
FDX39,OUT045,3699.6099954034717
NCY05,OUT010,210.65284880880526
NCL06,OUT027,5365.026137572234
FDD32,OUT035,1261.7669197270184
NCN41,OUT045,2057.2520654122723
NCX53,OUT049,2059.1112086177504
FDU57,OUT019,380.5657925855969
FDQ23,OUT046,1741.825909805173
FDQ52,OUT045,4120.730628390638
FDC14,OUT045,643.3345639646468
FDY09,OUT035,2919.014191537507
FDQ28,OUT045,2597.952636505066
FDV25,OUT046,3636.1041353751243
FDJ07,OUT035,2012.782856296361
DRB25,OUT049,1595.0677221283697
FDK52,OUT019,541.8112787788865
FDY52,OUT027,1155.5841189694506
FDB28,OUT046,3145.579243186944
FDT36,OUT035,624.8614907591049
FDV25,OUT017,3743.647026336016
NCN07,OUT027,2911.4490660920733
FDC57,OUT017,3062.3504280309376
FDQ03,OUT018,3692.8023387261155
FDU23,OUT017,2834.686754523813
NCX41,OUT035,3699.6099954034717
NCD06,OUT035,686.6051378354175
FDW08,OUT045,1628.838014031608
NCU29,OUT017,2482.646280999576
NCE06,OUT013,2511.722029308138
FDV52,OUT010,271.5779134971642
FDB02,OUT017,2894.565494238917
NCR18,OUT045,657.2960455938368
FDK16,OUT049,1486.8496494881178
NCQ29,OUT010,541.8112787788865
FDZ01,OUT019,255.7838071488075
FDW27,OUT035,2534.4160194086335
FDD17,OUT018,3774.1424886849322
FDW39,OUT013,2759.495672997581
DRH59,OUT045,1013.563035346668
FDS52,OUT013,1694.4823481434353
FDU40,OUT027,5365.026137572234
NCF54,OUT013,2742.9094450243383
FDH46,OUT045,1727.4859084760706
NCP14,OUT049,1637.0453936410408
FDH50,OUT049,3259.062062629517
DRF15,OUT010,380.5657925855969
FDV27,OUT027,2746.1562857043473
NCJ06,OUT049,2037.606630782683
FDN02,OUT018,3140.8343056526023
FDQ51,OUT049,773.1531174858148
FDQ07,OUT017,3655.4581275309656
FDS45,OUT049,1702.7992994765984
NCJ06,OUT045,2128.1452844463392
FDD36,OUT035,2012.782856296361
FDY25,OUT045,3155.9763561692675
FDU52,OUT046,2367.083041577621
DRK47,OUT017,3827.719707411515
NCL30,OUT017,2088.475392564321
FDN22,OUT035,4120.730628390638
NCF30,OUT027,2911.4490660920733
FDK03,OUT035,4231.615409320808
FDT45,OUT017,966.360539200368
NCC54,OUT027,5365.026137572234
